title,overview,genres,poster_path,vote_average
The Running Man,"Desperate to save his sick daughter, working-class Ben Richards is convinced by The Running Man's charming but ruthless producer to enter the deadly competition game as a last resort. But Ben's defiance, instincts, and grit turn him into an unexpected fan favorite — and a threat to the entire system. As ratings skyrocket, so does the danger, and Ben must outwit not just the Hunters, but a nation addicted to watching him fall.","Action, Thriller, Science Fiction",/dKL78O9zxczVgjtNcQ9UkbYLzqX.jpg,6.8
RIO DREAMS,"On his 18th birthday in 90s Rio, a young man and his best friend join a jiu-jitsu gym to protect themselves from local threats. While one believes in dreaming beyond reality, the other rejects hope, convinced his future is already set.",Drama,/iPlNmMHwnVxCfCAXmHLi6mujevy.jpg,9.3
The Legend of Hei 2,"When an attack shatters the fragile peace between the spirit world and humanity, Hei teams up with Luye, the last disciple of his Shifu Wuxian, to expose a conspiracy that threatens both realms - and the bond they've sworn to protect.","Animation, Fantasy, Action, Adventure",/dRCUBiTKtsmju3fmSS4MK0ywcqR.jpg,8.5
Killhouse,"After an American journalist is abducted by Russian forces,  an elite squadron of Ukrainian soldiers aided by American intelligence agents is assembled to retrieve him.","War, Action, Drama",/aoODDt9kwu8e0EivSpPYkjCYZrS.jpg,6.4
Lucky Sky Diamond,"At the clinic where her boyfriend Katayama, a young genius doctor, is the director, Yoko, a young girl who continues to suffer from eerie nightmares every day, is not getting better despite the care of her sister Sakurako and Katayama's treatment. Sakurako, the sister, is suspicious of Yoko's condition and confronts Katayama, who tells her that she suffers from a serious mental disorder and that the only way to cure it is to have brain surgery. Yoko, despite being persuaded by her sister and Katayama, agrees to the surgery, although she is skeptical...","Horror, Science Fiction",/kYTHzZpgnzhea5Trp3evcxSEdTG.jpg,4.1
Ip Man: Kung Fu Legend,"In 1950s Hong Kong, British merchants and Chinese triads have joined forces to expand their territory, forcibly demolishing factories without regard for public welfare. This move draws fierce opposition from Ip Man, standing up for the workers, he faces pressure from all sides. Framed for murder, he is sent to prison. Within the prison walls, the triads set multiple deadly traps. Can Ip Man overcome these trials, escape the danger, and clear his name?",Action,/m3Low6jJrKXHSYFpXNkmYsG1Q6I.jpg,0.0
Ice Age: Continental Drift,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.","Animation, Comedy, Adventure, Family",/dfp1BZF7FxbBUyzHvMOI9t8NWDD.jpg,6.389
Fantastic Beasts and Where to Find Them,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.","Fantasy, Adventure",/fLsaFKExQt05yqjoAvKsmOMYvJR.jpg,7.3
Orozco the Embalmer,"In 1996, Tsurisaki Kiyotaka, one of Japan’s most infamous death photographers, ventured into the center of Hell itself - the Rue Morgue neighborhood of Bogota, Colombia. With death and murder rampant, the corpses eventually find their way to embalmer Froilan Orozco, who has been tending the dead for over 50 years. We watch as bodies are brought in to his shop and he prepares them for their funerals.","Documentary, Horror",/ytqzgrjlbSv8Ay6Zc0EksQGBHzn.jpg,6.3
Peaky Blinders: The Immortal Man,"After his estranged son gets embroiled in a Nazi plot, self-exiled gangster Tommy Shelby must return to Birmingham to save his family — and his nation.","Crime, Drama",/gRMalasZEzsZi4w2VFuYusfSfqf.jpg,7.244
Predator,A team of elite commandos on a secret mission in a Central American jungle come to find themselves hunted by an extraterrestrial warrior.,"Science Fiction, Action, Adventure, Thriller",/aN3cdjIK70KGmD84et8MMblU87Q.jpg,7.569
Kung Fu Panda,"Chosen by prophecy but doubted by all, Po is an unlikely choice for the mystical title of the Dragon Warrior—a clumsy panda thrust into the world of kung fu as a deadly enemy threatens the Valley of Peace. Under reluctant guidance by Master Shifu and the Furious Five, Po must embrace who he is to unlock the power that no scroll can teach.","Action, Animation, Comedy, Family",/wWt4JYXTg5Wr3xBW2phBrMKgp3x.jpg,7.328
Digger,The most powerful man in the world embarks on a frantic mission to prove he is humanity's savior before the disaster he's unleashed destroys everything.,"Comedy, Drama",/1ATXKrIPJyKNwnJ6lcG088Sa6zi.jpg,0.0
Flavia,"The adventures of 11-year-old Flavia de Luce, who is both an amateur detective and a master poisoner. When she discovers a dead body in her family’s decaying British manor house and her father is accused of the murder, Flavia launches her own investigation to uncover family secrets and bring the true murderer to justice.","Family, Adventure, Mystery, Comedy",/xwm7TGTmQcM2PkVvMxTjpYYk600.jpg,6.2
剑来院线剧场版 十三之争,,"Animation, Action, Adventure",/95OnjUQ1mlu7JHvIMcjYL6ah9Ah.jpg,0.0
Wild Party,"Inspired by the original poem, a wild night of drinking, love, and sin quickly becomes a deadly ballroom blitz.","Thriller, Horror",/oSMcAeB1wae0iNq5dxUt6e7oFfe.jpg,0.0
Strong-Thing,A mythic narrative inspired by the common threads of Arnold Schwarzenegger's filmography and biographical trajectory.,"Action, Science Fiction",/5ptTUgUrda35kMrRkMibfm30FmU.jpg,10.0
Cinderella,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.","Romance, Fantasy, Family, Drama",/j91LJmcWo16CArFOoapsz84bwxb.jpg,6.826
One Flew Over the Cuckoo's Nest,"A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward.",Drama,/kjWsMh72V6d8KRLV4EOoSJLT1H7.jpg,8.411
Constantine,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.","Fantasy, Action, Horror",/vPYgvd2MwHlxTamAOjwVQp4qs1W.jpg,7.183
Aquaman and the Lost Kingdom,"Black Manta seeks revenge on Aquaman for his father's death. Wielding the Black Trident's power, he becomes a formidable foe. To defend Atlantis, Arthur (Aquaman) forges an alliance with his imprisoned brother. They must protect the kingdom.","Action, Adventure, Fantasy",/7lTnXOy0iNtBAdRP3TZvaKJ77F6.jpg,6.523
Bad Trip,,Thriller,/2lE23SbhyN1TIfBN2Vdk7GkuIH6.jpg,10.0
Django Unchained,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.","Drama, Western",/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg,8.192
Husbands in Action,A detective teams up with his ex-wife's new husband to chase down her kidnappers. Can this unlikely duo put aside their differences for one wild rescue?,"Comedy, Action",/rdmXkKPjGw43u4wp3aod4aIPiH.jpg,7.5
2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.","Action, Adventure, Science Fiction",/zaqam2RNscH5ooYFWInV6hjx6y5.jpg,5.886
Psycho,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.","Horror, Thriller, Mystery",/yz4QVqPx3h1hD1DfqqQkCq3rmxW.jpg,8.413
One Flew Over the Cuckoo's Nest,"A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward.",Drama,/kjWsMh72V6d8KRLV4EOoSJLT1H7.jpg,8.4
Dime lo que quieres (de verdad),"Diego and Emilia are a conservative couple with 16 years of marriage who have lost the spark, until Tomás and Betina rescue them and introduce them to the forbidden world, changing what they know about intimacy, relationships, and sex.","Romance, Drama, Comedy",/2ynUMfrwnEdGmkZmpiiJmTdTi4w.jpg,7.773
Doctor Strange in the Multiverse of Madness,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.","Fantasy, Action, Adventure",/ddJcSKbcp4rKZTmuyWaMhuwcfMz.jpg,7.232
Alien: Romulus,"While scavenging the deep ends of a derelict space station, a group of young space colonizers come face to face with the most terrifying life form in the universe.","Horror, Science Fiction",/b33nnKl1GSFbao4l3fZDDqsMx0F.jpg,7.162
Jackass: Best and Last,The fifth and final installment to Jackass franchise where the crew go on one last insane crusade.,"Action, Comedy, Documentary",/tfgccePxnswMqhmtxafliLlcCVR.jpg,6.6
Hamburger Heaven,"After intercepting a mysterious tv ad, two twenty-something friends, Mac and Walter, hit the road in search of the mythic Hamburger Heaven. Their trip begins innocuously enough after they secure another buddy, Trevor, as their ride. The journey quickly goes off the rails as they are distanced from civilization and each other, and their codependent relationship is pushed to the extreme.","Comedy, Adventure, Horror",/nmQ1TRDASKl7cK0p2l8VGFdIPpS.jpg,7.0
Mulan,"When Imperial China calls one man from every family to defend the empire from invading Huns, a young woman disguises herself as a soldier to take her ailing father’s place. Facing ruthless invaders, brutal training, and the risk of execution if discovered, she must decide who she truly is— and what she’s willing to fight for.","Animation, Family, Adventure",/jAbexAtB0aSfP5Ay4TpWHARyVnG.jpg,7.904
Godzilla x Kong: The New Empire,"Following their explosive showdown, Godzilla and Kong must reunite against a colossal undiscovered threat hidden within our world, challenging their very existence – and our own.","Action, Adventure, Science Fiction",/z1p34vh7dEOnLDmyCrlUVLuoDzd.jpg,7.049
Madagascar,Four animal friends get a taste of the wild life when they break out of captivity at the Central Park Zoo and wash ashore on the island of Madagascar.,"Adventure, Animation, Comedy, Family",/zMpJY5CJKUufG9OTw0In4eAFqPX.jpg,6.925
La Trace,"In a city gripped by the terror of a serial killer, a woman named Luna is terrified after receiving news from a guard about the latest victim. Her fear is palpable, as she walks cautiously, feeling as if she's being constantly followed. Her anxiety deepens when a strange man begins following her.","Thriller, Drama, Mystery",/oc2VIEyxNrf0poWJTN3BpDDwvCo.jpg,10.0
Toma,"Biopic about Serbian folk singer Toma Zdravković, the man who is remembered not only for his songs and unique way he was singing them, but also as a bohemian, both in his behavior and his soul.","Drama, Music, History",/w80MOoF0ec5jLXOFpqWV77pzpxO.jpg,6.9
